"State","Year","Sector","Value"
"Wyoming",1990,"Leisure & Hospitality",11.9899244332494
"Wyoming",1991,"Leisure & Hospitality",12.0630231413097
"Wyoming",1992,"Leisure & Hospitality",12.15953307393
"Wyoming",1993,"Leisure & Hospitality",12.5
"Wyoming",1994,"Leisure & Hospitality",12.6325495620101
"Wyoming",1995,"Leisure & Hospitality",13.126709206928
"Wyoming",1996,"Leisure & Hospitality",13.2007233273056
"Wyoming",1997,"Leisure & Hospitality",12.8673196794301
"Wyoming",1998,"Leisure & Hospitality",12.658782303986
"Wyoming",1999,"Leisure & Hospitality",12.6984126984127
"Wyoming",2000,"Leisure & Hospitality",12.531328320802
"Wyoming",2001,"Leisure & Hospitality",12.0619396903015
"Wyoming",2002,"Leisure & Hospitality",12.2226704316257
"Wyoming",2003,"Leisure & Hospitality",12.32
"Wyoming",2004,"Leisure & Hospitality",12.3335943617854
"Wyoming",2005,"Leisure & Hospitality",12.1258052292535
"Wyoming",2006,"Leisure & Hospitality",11.7519826964672
"Wyoming",2007,"Leisure & Hospitality",11.5876859218264
"Wyoming",2008,"Leisure & Hospitality",11.5810674723061
"Wyoming",2009,"Leisure & Hospitality",11.5115465360392
"Wyoming",2010,"Leisure & Hospitality",11.5398230088496
"Wyoming",2011,"Leisure & Hospitality",11.5371209480655
"Wyoming",2012,"Leisure & Hospitality",11.6936874784408
"Wyoming",2013,"Leisure & Hospitality",11.9104991394148
"Wyoming",2014,"Leisure & Hospitality",12.0285423037717
"Wyoming",2015,"Leisure & Hospitality",12.3845364351693
"Wyoming",2016,"Leisure & Hospitality",12.6068376068376
"Alabama",1990,"Manufacturing",22.2398826262379
"Alabama",1991,"Manufacturing",21.5699409292979
"Alabama",1992,"Manufacturing",21.3091256569517
"Alabama",1993,"Manufacturing",20.9284715750233
"Alabama",1994,"Manufacturing",20.5743531418823
"Alabama",1995,"Manufacturing",20.5311599024174
"Alabama",1996,"Manufacturing",19.8064198611035
"Alabama",1997,"Manufacturing",19.4931147189627
"Alabama",1998,"Manufacturing",19.2076704246128
"Alabama",1999,"Manufacturing",18.6256121704699
"Alabama",2000,"Manufacturing",18.1959403479702
"Alabama",2001,"Manufacturing",17.0534919054854
"Alabama",2002,"Manufacturing",16.3232795242141
"Alabama",2003,"Manufacturing",15.6651559584111
"Alabama",2004,"Manufacturing",15.3336488405111
"Alabama",2005,"Manufacturing",15.3581160985141
"Alabama",2006,"Manufacturing",15.3018438999747
"Alabama",2007,"Manufacturing",14.7728972428579
"Alabama",2008,"Manufacturing",14.2713719190804
"Alabama",2009,"Manufacturing",13.0824277763053
"Alabama",2010,"Manufacturing",12.630960017105
"Alabama",2011,"Manufacturing",12.6951871657754
"Alabama",2012,"Manufacturing",12.9223913850724
"Alabama",2013,"Manufacturing",13.1031220435194
"Alabama",2014,"Manufacturing",13.1696660771871
"Alabama",2015,"Manufacturing",13.2266174131651
"Alabama",2016,"Manufacturing",13.1946553294868
"Alaska",1990,"Manufacturing",5.92436974789916
"Alaska",1991,"Manufacturing",6.26545754328112
"Alaska",1992,"Manufacturing",6.43464184540672
"Alaska",1993,"Manufacturing",5.97310126582278
"Alaska",1994,"Manufacturing",5.59197840339375
"Alaska",1995,"Manufacturing",5.64885496183206
"Alaska",1996,"Manufacturing",5.46282245827011
"Alaska",1997,"Manufacturing",5.17305545217715
"Alaska",1998,"Manufacturing",4.76363636363636
"Alaska",1999,"Manufacturing",4.72779369627507
"Alaska",2000,"Manufacturing",4.25906370996128
"Alaska",2001,"Manufacturing",4.04424472865537
"Alaska",2002,"Manufacturing",3.79789759240421
"Alaska",2003,"Manufacturing",3.87700534759358
"Alaska",2004,"Manufacturing",4.04339250493097
"Alaska",2005,"Manufacturing",4.06845334194382
"Alaska",2006,"Manufacturing",4.19447092469018
"Alaska",2007,"Manufacturing",4.15486307837583
"Alaska",2008,"Manufacturing",4.06832298136646
"Alaska",2009,"Manufacturing",4.05110626363353
"Alaska",2010,"Manufacturing",3.93967374576793
"Alaska",2011,"Manufacturing",4.20956995760145
"Alaska",2012,"Manufacturing",4.20644391408115
"Alaska",2013,"Manufacturing",4.27807486631016
"Alaska",2014,"Manufacturing",4.28867199053534
"Alaska",2015,"Manufacturing",4.19002655650634
"Alaska",2016,"Manufacturing",4.03128760529483
"Arizona",1990,"Manufacturing",11.9007484323377
"Arizona",1991,"Manufacturing",11.4471566523605
"Arizona",1992,"Manufacturing",10.9946608661262
"Arizona",1993,"Manufacturing",10.6980560464529
"Arizona",1994,"Manufacturing",10.7387706855792
"Arizona",1995,"Manufacturing",10.6668897067024
"Arizona",1996,"Manufacturing",10.5163029118005
"Arizona",1997,"Manufacturing",10.3093822432732
"Arizona",1998,"Manufacturing",10.1364052634116
"Arizona",1999,"Manufacturing",9.58346817068097
"Arizona",2000,"Manufacturing",9.34950287574123
"Arizona",2001,"Manufacturing",8.89271371199082
"Arizona",2002,"Manufacturing",8.08820286659317
"Arizona",2003,"Manufacturing",7.62439109255393
"Arizona",2004,"Manufacturing",7.42262853308731
"Arizona",2005,"Manufacturing",7.25145267850036
"Arizona",2006,"Manufacturing",7.03216762020233
"Arizona",2007,"Manufacturing",6.77763678435471
"Arizona",2008,"Manufacturing",6.59675881792183
"Arizona",2009,"Manufacturing",6.31423168626161
"Arizona",2010,"Manufacturing",6.21490235520912
"Arizona",2011,"Manufacturing",6.23082663129094
"Arizona",2012,"Manufacturing",6.28780190785468
"Arizona",2013,"Manufacturing",6.15726414345791
"Arizona",2014,"Manufacturing",6.09243697478992
"Arizona",2015,"Manufacturing",6.00531107738998
"Arizona",2016,"Manufacturing",5.91694094153323
"Arkansas",1990,"Manufacturing",23.7471587834181
"Arkansas",1991,"Manufacturing",23.3931240657698
"Arkansas",1992,"Manufacturing",23.2270792233413
"Arkansas",1993,"Manufacturing",23.2115907032901
"Arkansas",1994,"Manufacturing",23.22792766657
"Arkansas",1995,"Manufacturing",22.9992520568437
"Arkansas",1996,"Manufacturing",22.1435142594296
"Arkansas",1997,"Manufacturing",21.7977731510817
"Arkansas",1998,"Manufacturing",21.5291391908751
"Arkansas",1999,"Manufacturing",21.0807496934665
"Arkansas",2000,"Manufacturing",20.7491800448818
"Arkansas",2001,"Manufacturing",19.6671578399931
"Arkansas",2002,"Manufacturing",18.6425892000349
"Arkansas",2003,"Manufacturing",17.9809623613658
"Arkansas",2004,"Manufacturing",17.5977894827735
"Arkansas",2005,"Manufacturing",17.1406740809916
"Arkansas",2006,"Manufacturing",16.6694476889705
"Arkansas",2007,"Manufacturing",15.8239933582399
"Arkansas",2008,"Manufacturing",15.2765072765073
"Arkansas",2009,"Manufacturing",14.052708386986
"Arkansas",2010,"Manufacturing",13.7833190025795
"Arkansas",2011,"Manufacturing",13.580035894368
"Arkansas",2012,"Manufacturing",13.2086697832554
"Arkansas",2013,"Manufacturing",12.9909879272233
"Arkansas",2014,"Manufacturing",12.9936842105263
"Arkansas",2015,"Manufacturing",12.833870834367
"Arkansas",2016,"Manufacturing",12.6109979633401
"California",1990,"Manufacturing",15.6767361000351
"California",1991,"Manufacturing",15.2454259692109
"California",1992,"Manufacturing",14.6799361100872
"California",1993,"Manufacturing",14.0491563396467
"California",1994,"Manufacturing",13.8169045221193
"California",1995,"Manufacturing",13.7774073599179
"California",1996,"Manufacturing",13.8727511244378
"California",1997,"Manufacturing",13.8276037051343
"California",1998,"Manufacturing",13.5611915440693
"California",1999,"Manufacturing",12.9822495282149
"California",2000,"Manufacturing",12.7263005641662
"California",2001,"Manufacturing",12.108655929682
"California",2002,"Manufacturing",11.2013476129174
"California",2003,"Manufacturing",10.6068608822702
"California",2004,"Manufacturing",10.3418589043975
"California",2005,"Manufacturing",10.018872187446
"California",2006,"Manufacturing",9.74616905102061
"California",2007,"Manufacturing",9.49988360363157
"California",2008,"Manufacturing",9.35075967979088
"California",2009,"Manufacturing",8.9178634242269
"California",2010,"Manufacturing",8.74105805440063
"California",2011,"Manufacturing",8.69667606336189
"California",2012,"Manufacturing",8.5391294924071
"California",2013,"Manufacturing",8.33129862673802
"California",2014,"Manufacturing",8.21671588137117
"California",2015,"Manufacturing",8.10605447218779
"California",2016,"Manufacturing",7.92358017648415
"Colorado",1990,"Manufacturing",11.18416726938
"Colorado",1991,"Manufacturing",10.6796116504854
"Colorado",1992,"Manufacturing",10.2442078897934
"Colorado",1993,"Manufacturing",9.94792601903394
"Colorado",1994,"Manufacturing",9.77220956719818
"Colorado",1995,"Manufacturing",9.68550716738431
"Colorado",1996,"Manufacturing",9.47972013256878
"Colorado",1997,"Manufacturing",9.38289061710938
"Colorado",1998,"Manufacturing",9.24377916018662
"Colorado",1999,"Manufacturing",8.73581543655632
"Colorado",2000,"Manufacturing",8.47373413433308
"Colorado",2001,"Manufacturing",7.97107957607329
"Colorado",2002,"Manufacturing",7.39858987272228
"Colorado",2003,"Manufacturing",7.04663693794128
"Colorado",2004,"Manufacturing",6.8682327032483
"Colorado",2005,"Manufacturing",6.66666666666667
"Colorado",2006,"Manufacturing",6.45868983370629
"Colorado",2007,"Manufacturing",6.22828464805044
"Colorado",2008,"Manufacturing",6.05454622814109
"Colorado",2009,"Manufacturing",5.70003562522266
"Colorado",2010,"Manufacturing",5.58880439184628
"Colorado",2011,"Manufacturing",5.67165500752679
"Colorado",2012,"Manufacturing",5.65931690445309
"Colorado",2013,"Manufacturing",5.57538099836265
"Colorado",2014,"Manufacturing",5.54180696985679
"Colorado",2015,"Manufacturing",5.54703174790511
"Colorado",2016,"Manufacturing",5.4728091444406
"Connecticut",1990,"Manufacturing",18.479871573228
"Connecticut",1991,"Manufacturing",18.2442846134087
"Connecticut",1992,"Manufacturing",17.8328092243187
"Connecticut",1993,"Manufacturing",16.9920982172011
"Connecticut",1994,"Manufacturing",16.328777770581
"Connecticut",1995,"Manufacturing",15.8235143442623
"Connecticut",1996,"Manufacturing",15.4176671300392
"Connecticut",1997,"Manufacturing",15.1760169175271
"Connecticut",1998,"Manufacturing",14.9923942804989
"Connecticut",1999,"Manufacturing",14.300263599329
"Connecticut",2000,"Manufacturing",13.8250752967578
"Connecticut",2001,"Manufacturing",13.3951939091125
"Connecticut",2002,"Manufacturing",12.5705705705706
"Connecticut",2003,"Manufacturing",12.0394016782196
"Connecticut",2004,"Manufacturing",11.8128371416449
"Connecticut",2005,"Manufacturing",11.5937669213645
"Connecticut",2006,"Manufacturing",11.3524126851907
"Connecticut",2007,"Manufacturing",11.0640051816522
"Connecticut",2008,"Manufacturing",10.8586898946501
"Connecticut",2009,"Manufacturing",10.35288331489
"Connecticut",2010,"Manufacturing",10.1181592039801
"Connecticut",2011,"Manufacturing",10.0560379333703
"Connecticut",2012,"Manufacturing",9.88702290076336
"Connecticut",2013,"Manufacturing",9.70850251499909
"Connecticut",2014,"Manufacturing",9.46133012338248
"Connecticut",2015,"Manufacturing",9.37219998805328
"Connecticut",2016,"Manufacturing",9.30855815615508
"Delaware",1990,"Manufacturing",13.2086330935252
"Delaware",1991,"Manufacturing",13.4289057928613
"Delaware",1992,"Manufacturing",12.9466900995899
"Delaware",1993,"Manufacturing",12.5896185833094
"Delaware",1994,"Manufacturing",12.1944366395055
"Delaware",1995,"Manufacturing",11.8755118755119
"Delaware",1996,"Manufacturing",11.0284347595004
"Delaware",1997,"Manufacturing",11.1082474226804
"Delaware",1998,"Manufacturing",10.9917561828629
"Delaware",1999,"Manufacturing",10.6460198403097
"Delaware",2000,"Manufacturing",9.86685687113647
"Delaware",2001,"Manufacturing",9.37648738695859
"Delaware",2002,"Manufacturing",8.92900120336943
"Delaware",2003,"Manufacturing",8.58792398364205
"Delaware",2004,"Manufacturing",8.137347130762
"Delaware",2005,"Manufacturing",7.66743648960739
"Delaware",2006,"Manufacturing",7.64491099954359
"Delaware",2007,"Manufacturing",7.5609200637668
"Delaware",2008,"Manufacturing",7.25566491187915
"Delaware",2009,"Manufacturing",6.69546436285097
"Delaware",2010,"Manufacturing",6.25755013288234
"Delaware",2011,"Manufacturing",6.1601150527325
"Delaware",2012,"Manufacturing",6.12488083889418
"Delaware",2013,"Manufacturing",5.87960802613159
"Delaware",2014,"Manufacturing",5.74948665297741
"Delaware",2015,"Manufacturing",5.71173583221776
"Delaware",2016,"Manufacturing",5.69787985865724
"District of Columbia",1990,"Manufacturing",1.06398484185979
"District of Columbia",1991,"Manufacturing",0.915534554046072
"District of Columbia",1992,"Manufacturing",0.81638711592697
"District of Columbia",1993,"Manufacturing",0.790690735491571
"District of Columbia",1994,"Manufacturing",0.774252315166236
"District of Columbia",1995,"Manufacturing",0.762527233115468
"District of Columbia",1996,"Manufacturing",0.738362760834671
"District of Columbia",1997,"Manufacturing",0.695230396119644
"District of Columbia",1998,"Manufacturing",0.651890482398957
"District of Columbia",1999,"Manufacturing",0.621613006056742
"District of Columbia",2000,"Manufacturing",0.568968168537598
"District of Columbia",2001,"Manufacturing",0.520116261281934
"District of Columbia",2002,"Manufacturing",0.466726889491117
"District of Columbia",2003,"Manufacturing",0.375657400450789
"District of Columbia",2004,"Manufacturing",0.355977454761198
"District of Columbia",2005,"Manufacturing",0.307827616534741
"District of Columbia",2006,"Manufacturing",0.261780104712042
"District of Columbia",2007,"Manufacturing",0.245027385413664
"District of Columbia",2008,"Manufacturing",0.213098451484586
"District of Columbia",2009,"Manufacturing",0.185290763968073
"District of Columbia",2010,"Manufacturing",0.154472686420447
"District of Columbia",2011,"Manufacturing",0.151473423299367
"District of Columbia",2012,"Manufacturing",0.136109976861304
"District of Columbia",2013,"Manufacturing",0.133671968988103
"District of Columbia",2014,"Manufacturing",0.132749236691889
"District of Columbia",2015,"Manufacturing",0.143005720228809
"District of Columbia",2016,"Manufacturing",0.153413449245717
"Florida",1990,"Manufacturing",9.47550948110305
"Florida",1991,"Manufacturing",9.05988092077819
"Florida",1992,"Manufacturing",8.84716991737395
"Florida",1993,"Manufacturing",8.6025768087215
"Florida",1994,"Manufacturing",8.19484835895305
"Florida",1995,"Manufacturing",8.0180150013394
"Florida",1996,"Manufacturing",7.87252005065428
"Florida",1997,"Manufacturing",7.5930761653089
"Florida",1998,"Manufacturing",7.28763310745402
"Florida",1999,"Manufacturing",7.02523084161619
"Florida",2000,"Manufacturing",6.76637368868727
"Florida",2001,"Manufacturing",6.36522712955834
"Florida",2002,"Manufacturing",5.98310914734752
"Florida",2003,"Manufacturing",5.6660122224373
"Florida",2004,"Manufacturing",5.4899077663414
"Florida",2005,"Manufacturing",5.33986197324286
"Florida",2006,"Manufacturing",5.21614951959814
"Florida",2007,"Manufacturing",4.98856006901467
"Florida",2008,"Manufacturing",4.81017252329907
"Florida",2009,"Manufacturing",4.48128534491102
"Florida",2010,"Manufacturing",4.30927518855693
"Florida",2011,"Manufacturing",4.30921551593376
"Florida",2012,"Manufacturing",4.29098676472576
"Florida",2013,"Manufacturing",4.25189581272667
"Florida",2014,"Manufacturing",4.24158775192015
"Florida",2015,"Manufacturing",4.23301306165744
"Florida",2016,"Manufacturing",4.23933010473078
"Georgia",1990,"Manufacturing",17.2702041895196
"Georgia",1991,"Manufacturing",16.775320922105
"Georgia",1992,"Manufacturing",16.764055329966
"Georgia",1993,"Manufacturing",16.4625417528233
"Georgia",1994,"Manufacturing",16.1529836045701
"Georgia",1995,"Manufacturing",15.9079000989696
"Georgia",1996,"Manufacturing",15.4876952466569
"Georgia",1997,"Manufacturing",15.2077904265533
"Georgia",1998,"Manufacturing",14.6531607976241
"Georgia",1999,"Manufacturing",14.1558976471194
"Georgia",2000,"Manufacturing",13.5226844288048
"Georgia",2001,"Manufacturing",12.7124833161248
"Georgia",2002,"Manufacturing",12.0897169399749
"Georgia",2003,"Manufacturing",11.6779078481536
"Georgia",2004,"Manufacturing",11.4260949370316
"Georgia",2005,"Manufacturing",11.1746142186219
"Georgia",2006,"Manufacturing",10.8856941302391
"Georgia",2007,"Manufacturing",10.3545111969853
"Georgia",2008,"Manufacturing",9.92431226044345
"Georgia",2009,"Manufacturing",9.18228672530065
"Georgia",2010,"Manufacturing",8.94018289681614
"Georgia",2011,"Manufacturing",8.99441054304907
"Georgia",2012,"Manufacturing",8.97387257505628
"Georgia",2013,"Manufacturing",8.87312766590616
"Georgia",2014,"Manufacturing",8.87838066057082
"Georgia",2015,"Manufacturing",8.8950937375349
"Georgia",2016,"Manufacturing",8.86706258565555
"Hawaii",1990,"Manufacturing",3.89856169568509
"Hawaii",1991,"Manufacturing",3.69133741420887
"Hawaii",1992,"Manufacturing",3.46352247605011
"Hawaii",1993,"Manufacturing",3.26651818856719
"Hawaii",1994,"Manufacturing",3.13374370453274
"Hawaii",1995,"Manufacturing",3.05873522236817
"Hawaii",1996,"Manufacturing",3.01488599962314
"Hawaii",1997,"Manufacturing",2.97215951843491
"Hawaii",1998,"Manufacturing",2.95501599849426
"Hawaii",1999,"Manufacturing",2.97196261682243
"Hawaii",2000,"Manufacturing",2.97424737033007
"Hawaii",2001,"Manufacturing",2.95495495495495
"Hawaii",2002,"Manufacturing",2.72988505747126
"Hawaii",2003,"Manufacturing",2.64270613107822
"Hawaii",2004,"Manufacturing",2.63969832019198
"Hawaii",2005,"Manufacturing",2.52659574468085
"Hawaii",2006,"Manufacturing",2.47933884297521
"Hawaii",2007,"Manufacturing",2.44839174267883
"Hawaii",2008,"Manufacturing",2.40633074935401
"Hawaii",2009,"Manufacturing",2.31614539306847
"Hawaii",2010,"Manufacturing",2.21502811381837
"Hawaii",2011,"Manufacturing",2.24132119986518
"Hawaii",2012,"Manufacturing",2.19363351476167
"Hawaii",2013,"Manufacturing",2.19851277077271
"Hawaii",2014,"Manufacturing",2.21619897959184
"Hawaii",2015,"Manufacturing",2.2079549013467
"Hawaii",2016,"Manufacturing",2.16182828906733
"Idaho",1990,"Manufacturing",13.6481577581733
"Idaho",1991,"Manufacturing",13.937106918239
"Idaho",1992,"Manufacturing",13.9686369119421
"Idaho",1993,"Manufacturing",14.0747577295801
"Idaho",1994,"Manufacturing",13.734466971877
"Idaho",1995,"Manufacturing",13.2730332351704
"Idaho",1996,"Manufacturing",13.5173824130879
"Idaho",1997,"Manufacturing",13.4915924826904
"Idaho",1998,"Manufacturing",13.2936888547861
"Idaho",1999,"Manufacturing",12.7853033958063
"Idaho",2000,"Manufacturing",12.5625446747677
"Idaho",2001,"Manufacturing",12.1521662557238
"Idaho",2002,"Manufacturing",11.5256026746437
"Idaho",2003,"Manufacturing",10.9090909090909
"Idaho",2004,"Manufacturing",10.5800306174519
"Idaho",2005,"Manufacturing",10.4040569278587
"Idaho",2006,"Manufacturing",10.3540100250627
"Idaho",2007,"Manufacturing",10.1236830050389
"Idaho",2008,"Manufacturing",9.71023427866831
"Idaho",2009,"Manufacturing",8.98507952123299
"Idaho",2010,"Manufacturing",8.81378396288933
"Idaho",2011,"Manufacturing",8.97330931717701
"Idaho",2012,"Manufacturing",9.16104146576663
"Idaho",2013,"Manufacturing",9.34315723467628
"Idaho",2014,"Manufacturing",9.22841864018335
"Idaho",2015,"Manufacturing",9.25044616299822
"Idaho",2016,"Manufacturing",9.29330652111462
"Illinois",1990,"Manufacturing",17.2989636129813
"Illinois",1991,"Manufacturing",16.7354582282351
"Illinois",1992,"Manufacturing",16.3368228012532
"Illinois",1993,"Manufacturing",16.1413777577668
"Illinois",1994,"Manufacturing",16.0722132708364
"Illinois",1995,"Manufacturing",15.9831154196999
"Illinois",1996,"Manufacturing",15.8219937683736
"Illinois",1997,"Manufacturing",15.6477097316891
"Illinois",1998,"Manufacturing",15.3711716297616
"Illinois",1999,"Manufacturing",14.8107726921656
"Illinois",2000,"Manufacturing",14.4098515318536
"Illinois",2001,"Manufacturing",13.6065546414805
"Illinois",2002,"Manufacturing",12.8153260352213
"Illinois",2003,"Manufacturing",12.2910893474931
"Illinois",2004,"Manufacturing",11.98796216681
"Illinois",2005,"Manufacturing",11.7416228758616
"Illinois",2006,"Manufacturing",11.5221826889028
"Illinois",2007,"Manufacturing",11.296042286976
"Illinois",2008,"Manufacturing",11.0537554856826
"Illinois",2009,"Manufacturing",10.1967926162986
"Illinois",2010,"Manufacturing",9.99928703835734
"Illinois",2011,"Manufacturing",10.1117062513214
"Illinois",2012,"Manufacturing",10.1386014642714
"Illinois",2013,"Manufacturing",9.97863689614775
"Illinois",2014,"Manufacturing",9.86648524534399
"Illinois",2015,"Manufacturing",9.73799711863839
"Illinois",2016,"Manufacturing",9.5479643427355
"Indiana",1990,"Manufacturing",24.0236311010666
"Indiana",1991,"Manufacturing",23.3750697822793
"Indiana",1992,"Manufacturing",23.3337247074479
"Indiana",1993,"Manufacturing",23.187854343442
"Indiana",1994,"Manufacturing",23.093360842974
"Indiana",1995,"Manufacturing",23.3762507621131
"Indiana",1996,"Manufacturing",22.935454093588
"Indiana",1997,"Manufacturing",22.7612722824187
"Indiana",1998,"Manufacturing",22.5068493150685
"Indiana",1999,"Manufacturing",22.3672261276109
"Indiana",2000,"Manufacturing",22.0875645080739
"Indiana",2001,"Manufacturing",20.9178809750783
"Indiana",2002,"Manufacturing",20.2765452481684
"Indiana",2003,"Manufacturing",19.7780993728895
"Indiana",2004,"Manufacturing",19.4498414970856
"Indiana",2005,"Manufacturing",19.2581832922339
"Indiana",2006,"Manufacturing",18.9480397422127
"Indiana",2007,"Manufacturing",18.3586829349825
"Indiana",2008,"Manufacturing",17.5610908599973
"Indiana",2009,"Manufacturing",15.7841943110984
"Indiana",2010,"Manufacturing",15.9401129135997
"Indiana",2011,"Manufacturing",16.2594480576551
"Indiana",2012,"Manufacturing",16.5603997932104
"Indiana",2013,"Manufacturing",16.7012765957447
"Indiana",2014,"Manufacturing",16.9837914023961
"Indiana",2015,"Manufacturing",17.0497958108286
"Indiana",2016,"Manufacturing",16.955365252368
"Iowa",1990,"Manufacturing",17.8489889106327
"Iowa",1991,"Manufacturing",17.476982716847
"Iowa",1992,"Manufacturing",17.276065783171
"Iowa",1993,"Manufacturing",17.2702385608135
"Iowa",1994,"Manufacturing",17.4179862110766
"Iowa",1995,"Manufacturing",17.4140343126427
"Iowa",1996,"Manufacturing",16.9726760156137
"Iowa",1997,"Manufacturing",16.9936034115139
"Iowa",1998,"Manufacturing",17.3897976157472
"Iowa",1999,"Manufacturing",17.2136728857415
"Iowa",2000,"Manufacturing",17.0104835982415
"Iowa",2001,"Manufacturing",16.389192139738
"Iowa",2002,"Manufacturing",15.7051060595592
"Iowa",2003,"Manufacturing",15.2735351291308
"Iowa",2004,"Manufacturing",15.3228573389144
"Iowa",2005,"Manufacturing",15.4745018574806
"Iowa",2006,"Manufacturing",15.3636484510039
"Iowa",2007,"Manufacturing",15.1142123625831
"Iowa",2008,"Manufacturing",14.917344528995
"Iowa",2009,"Manufacturing",13.7119675456389
"Iowa",2010,"Manufacturing",13.6459538555775
"Iowa",2011,"Manufacturing",13.840667474095
"Iowa",2012,"Manufacturing",13.958112407211
"Iowa",2013,"Manufacturing",14.0277414289453
"Iowa",2014,"Manufacturing",14.0262426475341
"Iowa",2015,"Manufacturing",13.8419164745068
"Iowa",2016,"Manufacturing",13.5825267447784
"Kansas",1990,"Manufacturing",16.2652257532741
"Kansas",1991,"Manufacturing",15.9113704750615
"Kansas",1992,"Manufacturing",15.6126836259405
"Kansas",1993,"Manufacturing",15.1744800845964
"Kansas",1994,"Manufacturing",15.0603957851452
"Kansas",1995,"Manufacturing",14.9966655551851
"Kansas",1996,"Manufacturing",15.102173736058
"Kansas",1997,"Manufacturing",15.5748031496063
"Kansas",1998,"Manufacturing",15.6292801704459
"Kansas",1999,"Manufacturing",15.3267088226438
"Kansas",2000,"Manufacturing",14.8725949037962
"Kansas",2001,"Manufacturing",14.4424673784104
"Kansas",2002,"Manufacturing",13.7190330065115
"Kansas",2003,"Manufacturing",13.249067235209
"Kansas",2004,"Manufacturing",13.2800120727382
"Kansas",2005,"Manufacturing",13.4513008922546
"Kansas",2006,"Manufacturing",13.4135538166248
"Kansas",2007,"Manufacturing",13.3733980160741
"Kansas",2008,"Manufacturing",13.3117816091954
"Kansas",2009,"Manufacturing",12.2861817640934
"Kansas",2010,"Manufacturing",11.8739660099263
"Kansas",2011,"Manufacturing",11.8542848611526
"Kansas",2012,"Manufacturing",11.824075438338
"Kansas",2013,"Manufacturing",11.7119743458932
"Kansas",2014,"Manufacturing",11.6687037170178
"Kansas",2015,"Manufacturing",11.502531555302
"Kansas",2016,"Manufacturing",11.3766933825094
"Kentucky",1990,"Manufacturing",18.6849315068493
"Kentucky",1991,"Manufacturing",18.2134808440893
"Kentucky",1992,"Manufacturing",18.1229557439423
"Kentucky",1993,"Manufacturing",18.1291875365901
"Kentucky",1994,"Manufacturing",18.2391126236844
"Kentucky",1995,"Manufacturing",18.2932059057771
"Kentucky",1996,"Manufacturing",17.9267999036841
"Kentucky",1997,"Manufacturing",17.7809137414006
"Kentucky",1998,"Manufacturing",17.5916891465304
"Kentucky",1999,"Manufacturing",17.3165266106443
"Kentucky",2000,"Manufacturing",17.0868655730486
"Kentucky",2001,"Manufacturing",16.2553618182831
"Kentucky",2002,"Manufacturing",15.4680910879955
"Kentucky",2003,"Manufacturing",14.9672907737424
"Kentucky",2004,"Manufacturing",14.7386077718759
"Kentucky",2005,"Manufacturing",14.4447506200055
"Kentucky",2006,"Manufacturing",14.1931620209059
"Kentucky",2007,"Manufacturing",13.7710038776389
"Kentucky",2008,"Manufacturing",13.3069113415495
"Kentucky",2009,"Manufacturing",12.1050238690612
"Kentucky",2010,"Manufacturing",11.875
"Kentucky",2011,"Manufacturing",11.9246510063351
"Kentucky",2012,"Manufacturing",12.328162093524
"Kentucky",2013,"Manufacturing",12.5047801147228
"Kentucky",2014,"Manufacturing",12.6493702228442
"Kentucky",2015,"Manufacturing",12.7882933036424
"Kentucky",2016,"Manufacturing",12.9923727928116
"Louisiana",1990,"Manufacturing",11.1167097058638
"Louisiana",1991,"Manufacturing",11.0690340203626
"Louisiana",1992,"Manufacturing",10.8998030526834
"Louisiana",1993,"Manufacturing",10.6610322970118
"Louisiana",1994,"Manufacturing",10.4017675446247
"Louisiana",1995,"Manufacturing",10.2756750649644
"Louisiana",1996,"Manufacturing",10.1355463347165
"Louisiana",1997,"Manufacturing",10.0335534148717
"Louisiana",1998,"Manufacturing",9.79176601494198
"Louisiana",1999,"Manufacturing",9.56705385427666
"Louisiana",2000,"Manufacturing",9.24023569901444
"Louisiana",2001,"Manufacturing",8.95896418502663
"Louisiana",2002,"Manufacturing",8.47225152985862
"Louisiana",2003,"Manufacturing",8.1763316714773
"Louisiana",2004,"Manufacturing",7.99478487614081
"Louisiana",2005,"Manufacturing",8.04524791204144
"Louisiana",2006,"Manufacturing",8.23935682296444
"Louisiana",2007,"Manufacturing",8.20544942060758
"Louisiana",2008,"Manufacturing",7.8844169246646
"Louisiana",2009,"Manufacturing",7.47147589252852
"Louisiana",2010,"Manufacturing",7.31332201951634
"Louisiana",2011,"Manufacturing",7.34142624415366
"Louisiana",2012,"Manufacturing",7.37972909855208
"Louisiana",2013,"Manufacturing",7.40020470829069
"Louisiana",2014,"Manufacturing",7.4303561533424
"Louisiana",2015,"Manufacturing",7.21985460015041
"Louisiana",2016,"Manufacturing",6.88885507025821
"Maine",1990,"Manufacturing",17.3831775700935
"Maine",1991,"Manufacturing",17.0593962999026
"Maine",1992,"Manufacturing",16.4094549716742
"Maine",1993,"Manufacturing",15.8837119753562
"Maine",1994,"Manufacturing",15.6884875846501
"Maine",1995,"Manufacturing",15.4618100724772
"Maine",1996,"Manufacturing",14.9705014749263
"Maine",1997,"Manufacturing",14.5746794292938
"Maine",1998,"Manufacturing",14.2505710771393
"Maine",1999,"Manufacturing",13.7472283813747
"Maine",2000,"Manufacturing",13.1731565865783
"Maine",2001,"Manufacturing",12.2677191251439
"Maine",2002,"Manufacturing",11.2118713932399
